date,gen_tot,gen_com,gen_ind,ret_sales,gen_com_ind,direct_use_est,net_imports_est,losses_est,losses_est_perc,losses2,losses2_perc,losses_perc,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX,ATAVG,DTAVG,yearmonth,Coverage,hp_sum,ht_sum,he_sum,hn_sum,hp_abs_sum,ht_abs_sum,he_abs_sum,hn_abs_sum,hp_mean,ht_mean,he_mean,hn_mean,hp_abs_mean,ht_abs_mean,he_abs_mean,hn_abs_mean,hp_std,ht_std,he_std,hn_std,hp_abs_std,ht_abs_std,he_abs_std,hn_abs_std,hp_min,ht_min,he_min,hn_min,hp_abs_min,ht_abs_min,he_abs_min,hn_abs_min,hp_max,ht_max,he_max,hn_max,hp_abs_max,ht_abs_max,he_abs_max,hn_abs_max
2005-01-01,342162.05170999997,12469.358110000001,709.3382899999999,308221.97967,13178.696399999999,12975.242245242456,29309.6031936339,50274.43298839144,0.13533854420583852,20964.829794757534,0.06127163924223342,0.06127163924223342,2.7,33.39,4.98,4.98,2.87,4.98,11,849,0.81,0.31,1.09,1.94,2.17,1.82,1.42,23.92,42.87,53.63750000000001,20.24750000000001,20051,East,3937138.439999987,4454167.5200000135,1825619.0299999998,69661.85000000053,3952212.479999989,4454167.5200000135,1838692.649999999,186869.00999999949,88.20544941302956,99.78867998924669,40.90014853481493,1.5606651581683062,88.54315978134217,99.78867998924669,41.1930426113451,4.186508871762691,26.07385148431797,20.123744802432192,12.129680549009569,8.962447228756792,24.902902562327412,20.123744802432192,11.094322967932337,8.076753148937216,-145.0,5.45,-67.7,-165.0,0.02,5.45,0.03,0.0,237.0,237.28,121.0,169.0,237.0,237.28,121.0,169.0
2005-01-01,342162.05170999997,12469.358110000001,709.3382899999999,308221.97967,13178.696399999999,12975.242245242456,29309.6031936339,50274.43298839144,0.13533854420583852,20964.829794757534,0.06127163924223342,0.06127163924223342,2.7,33.39,4.98,4.98,2.87,4.98,11,849,0.81,0.31,1.09,1.94,2.17,1.82,1.42,23.92,42.87,53.63750000000001,20.24750000000001,20051,West,4131893.920000014,4304430.2500000205,592303.6099999995,757224.5700000025,4143099.980000012,4304430.2500000205,689491.9299999934,780921.170000002,92.82860236795429,96.70486508952891,13.306904136056245,17.012077239334154,93.08036170834202,96.70486508952891,15.490371593538528,17.544453505875,27.753614881937608,25.97312798942049,10.812772493883912,7.4583478138760055,26.897170284264988,25.97312798942049,7.3509674135712775,6.101595034532799,-144.0,14.65,-107.0,-81.5,0.02,14.65,0.0,0.01,254.0,258.59,85.2,117.0,254.0,258.59,107.0,117.0
2005-02-01,297697.8436600001,11255.563409999997,628.49541,278747.81703999994,11884.058820000002,11697.088054354066,43449.872450084054,50702.81101573,0.1486242135631617,7252.938565645927,0.024363423249815302,0.024363423249815302,2.06,37.94,-0.08,4.39,-0.23,4.25,8,670,-0.08,0.58,0.24,1.63,2.23,1.69,1.3,27.73,48.15,53.63750000000001,15.697500000000012,20052,East,3633451.19999998,4049709.66000001,1649772.7999999886,101833.34000000033,3633451.19999998,4049709.66000001,1649772.7999999886,144768.4599999995,90.12429804544053,100.44919287627764,40.92104375434043,2.52587905546186,90.12429804544053,100.44919287627764,40.92104375434043,3.5908438337136497,20.518975586340943,16.180961506983827,10.156365665149005,4.9383966825808026,20.518975586340943,16.180961506983827,10.156365665149005,4.227706917385297,22.3,54.45,15.5,-22.7,22.3,54.45,15.5,0.0,146.0,162.91,150.0,58.6,146.0,162.91,150.0,58.6
2005-02-01,297697.8436600001,11255.563409999997,628.49541,278747.81703999994,11884.058820000002,11697.088054354066,43449.872450084054,50702.81101573,0.1486242135631617,7252.938565645927,0.024363423249815302,0.024363423249815302,2.06,37.94,-0.08,4.39,-0.23,4.25,8,670,-0.08,0.58,0.24,1.63,2.23,1.69,1.3,27.73,48.15,53.63750000000001,15.697500000000012,20052,West,3685895.900000018,3816056.1999999913,639038.7499999981,680069.6300000048,3685895.900000018,3816056.1999999913,639178.1899999983,680283.930000005,92.07833874594101,95.32990756932277,15.963995753185065,16.98899900074956,92.07833874594101,95.32990756932277,15.967479140644475,16.9943524856359,22.166261376452074,21.535431654936453,4.590682961302714,4.1538123610521085,22.166261376452074,21.535431654936453,4.578551907892012,4.1318546958140745,14.9,32.48,-6.96,-7.37,14.9,32.48,0.08,0.02,156.0,158.46,82.1,66.7,156.0,158.46,82.1,66.7
2005-03-01,316570.0052400001,12109.714880000001,671.76976,285959.06987,12781.484640000002,12621.701598653617,7011.165360542542,25000.399131888924,0.07726160049884868,17989.23377134638,0.05682545242310075,0.05682545242310075,2.34,42.31,-0.34,3.66,-0.82,3.16,13,643,-0.28,-0.24,0.3,1.19,1.63,1.81,1.25,30.72,53.91,53.63750000000001,11.327500000000008,20053,East,4005340.599999985,4566147.259999962,2007227.4000000171,92413.66000000024,4005340.599999985,4566147.259999962,2007227.4000000171,191992.3,89.73944390921483,102.30428741065941,44.971823538637715,2.0705231555127424,89.73944390921483,102.30428741065941,44.971823538637715,4.301577308269667,19.713144865868813,13.228528140220721,11.951406946826468,5.459218200850664,19.713144865868813,13.228528140220721,11.951406946826468,3.947941696112076,32.8,60.95,12.3,-60.6,32.8,60.95,12.3,0.0,150.0,151.54,125.0,55.0,150.0,151.54,125.0,60.6
2005-03-01,316570.0052400001,12109.714880000001,671.76976,285959.06987,12781.484640000002,12621.701598653617,7011.165360542542,25000.399131888924,0.07726160049884868,17989.23377134638,0.05682545242310075,0.05682545242310075,2.34,42.31,-0.34,3.66,-0.82,3.16,13,643,-0.28,-0.24,0.3,1.19,1.63,1.81,1.25,30.72,53.91,53.63750000000001,11.327500000000008,20053,West,4000027.2999999877,4181065.1800000337,843927.2200000044,726866.359999998,4000027.2999999877,4181065.1800000337,843928.6400000043,730118.5399999961,91.3957706895761,95.53226659964432,19.282713064936356,16.608014440433163,91.3957706895761,95.53226659964432,19.282745510213513,16.682322807658824,21.966300252602686,20.198927888740226,5.7925761208714235,4.18406070427207,21.966300252602686,20.198927888740226,5.7924681113068965,3.877184139068385,12.1,14.1,-0.52,-30.2,12.1,14.1,0.0,0.0,152.0,154.82,112.0,62.6,152.0,154.82,112.0,62.6
2005-04-01,288675.59475000005,11489.75673,636.6207800000002,263327.77507000003,12126.377510000002,11961.203312534733,-10232.090922543639,3154.5254449216286,0.011329140028622824,13386.616367465263,0.04637252546083223,0.04637252546083223,2.57,52.27,-0.35,3.24,-0.13,2.64,24,312,0.16,-0.05,-0.06,0.78,1.53,1.92,1.24,39.36,65.16,53.63750000000001,1.3675000000000068,20054,East,4044799.7999999775,4652344.509999995,2118909.299999997,61637.78999999991,4044799.7999999775,4652344.509999995,2118909.299999997,216561.1699999999,93.76419398210342,107.84794172191559,49.119321711715834,1.4288513607492217,93.76419398210342,107.84794172191559,49.119321711715834,5.02019495572349,18.79922266955961,12.6010394887444,13.958629495704935,5.93687369240025,18.79922266955961,12.6010394887444,13.958629495704935,3.476376151381483,41.7,75.93,21.3,-35.3,41.7,75.93,21.3,0.0,183.0,185.55,152.0,38.6,183.0,185.55,152.0,38.6
2005-04-01,288675.59475000005,11489.75673,636.6207800000002,263327.77507000003,12126.377510000002,11961.203312534733,-10232.090922543639,3154.5254449216286,0.011329140028622824,13386.616367465263,0.04637252546083223,0.04637252546083223,2.57,52.27,-0.35,3.24,-0.13,2.64,24,312,0.16,-0.05,-0.06,0.78,1.53,1.92,1.24,39.36,65.16,53.63750000000001,1.3675000000000068,20054,West,4084332.000000011,4322410.520000036,1040154.8499999985,730463.6799999952,4084332.000000011,4322410.520000036,1040154.8499999985,732687.7199999953,94.77947694521177,100.30423781124628,24.137443436288923,16.95086626598276,94.77947694521177,100.30423781124628,24.137443436288923,17.002476504304536,21.341356231133453,18.47607157265037,8.453150538131508,4.722921965361211,21.341356231133453,18.47607157265037,8.453150538131508,4.533609060517329,23.8,38.0,1.82,-34.8,23.8,38.0,1.82,0.04,165.0,168.39,99.3,35.7,165.0,168.39,99.3,35.7
2005-05-01,314101.50257,11832.742459999996,666.0812899999999,272599.5179699999,12498.823749999996,12195.76869508729,-27132.24514690318,2173.970758009531,0.007575622481415524,29306.215904912704,0.09330173738465826,0.09330173738465826,2.76,59.56,-0.35,2.88,-0.1,2.19,83,190,-0.26,-0.08,-0.21,-0.05,1.17,1.6,1.09,47.1,72.0,53.63750000000001,5.922499999999992,20055,East,4146311.3300000117,5060753.3399999915,2671514.7700000033,47813.79999999976,4148240.0100000114,5060753.3399999915,2671935.210000004,276093.38000000076,92.91245753596584,113.40369605162891,59.864535696679134,1.0714336933626083,92.95567628736636,113.40369605162891,59.8739571102049,6.1868278581992735,19.296924896066102,17.135084684453126,22.21302139609832,8.402295338084617,19.08764369335489,17.135084684453126,22.187613400457302,5.785228270449848,-114.0,11.16,-29.4,-72.5,0.84,11.16,0.04,0.0,176.0,297.68,275.0,78.4,176.0,297.68,275.0,78.4
2005-05-01,314101.50257,11832.742459999996,666.0812899999999,272599.5179699999,12498.823749999996,12195.76869508729,-27132.24514690318,2173.970758009531,0.007575622481415524,29306.215904912704,0.09330173738465826,0.09330173738465826,2.76,59.56,-0.35,2.88,-0.1,2.19,83,190,-0.26,-0.08,-0.21,-0.05,1.17,1.6,1.09,47.1,72.0,53.63750000000001,5.922499999999992,20055,West,4073889.599999938,4503254.659999979,1430169.4100000008,704767.5200000015,4073889.599999938,4503254.659999979,1430304.3900000008,740350.3600000013,91.87221432920505,101.55502920415802,32.252427891662734,15.893546219245463,91.87221432920505,101.55502920415802,32.255471889588016,16.695991701057693,21.71146063220309,19.443051631234788,20.523404290159206,8.095703118691794,21.71146063220309,19.443051631234788,20.518619771219413,6.276025156356993,19.8,45.19,-15.5,-111.0,19.8,45.19,1.0,0.01,204.0,264.99,256.0,77.8,204.0,264.99,256.0,111.0
2005-06-01,362720.59760000015,12637.99827,731.6613900000001,318492.27786000003,13369.659660000001,13077.159520633822,-18571.604802403715,12579.555416962465,0.03655264341965066,31151.16021936619,0.0858819720343507,0.0858819720343507,3.14,69.21,0.2,2.78,0.6,2.27,245,31,0.39,0.03,0.09,0.18,0.98,1.42,1.02,56.91,81.48,53.63750000000001,15.572499999999984,20056,East,4077323.939999974,4847782.040000027,2452153.6999999923,9566.729999999874,4077795.939999974,4847782.040000027,2452229.6999999923,262926.2700000015,94.87002512913523,112.79682721392405,57.05602168551334,0.2225959793382632,94.8810074922047,112.79682721392405,57.05779003210928,6.117694401786995,15.372947829197646,10.87016412011372,17.086123478142692,7.568021049657534,15.305017534687972,10.87016412011372,17.080217154488153,4.4606543348650565,-133.0,31.23,-25.4,-72.9,9.24,31.23,0.75,0.0,211.0,213.97,170.0,47.5,211.0,213.97,170.0,72.9
2005-06-01,362720.59760000015,12637.99827,731.6613900000001,318492.27786000003,13369.659660000001,13077.159520633822,-18571.604802403715,12579.555416962465,0.03655264341965066,31151.16021936619,0.0858819720343507,0.0858819720343507,3.14,69.21,0.2,2.78,0.6,2.27,245,31,0.39,0.03,0.09,0.18,0.98,1.42,1.02,56.91,81.48,53.63750000000001,15.572499999999984,20056,West,4077690.900000005,4406762.850000055,1290055.6400000076,683451.6300000012,4077690.900000005,4406762.850000055,1290055.6400000076,702015.8500000007,94.62317027892523,102.2593133614901,29.935852786931072,15.859554230287307,94.62317027892523,102.2593133614901,29.935852786931072,16.290338562212852,18.15830429608087,14.838329638271372,14.171371916882045,6.736187278449908,18.15830429608087,14.838329638271372,14.171371916882045,5.614822131822548,19.2,39.22,5.31,-53.7,19.2,39.22,5.31,0.0,180.0,197.66,180.0,58.9,180.0,197.66,180.0,58.9
2005-07-01,401218.12382000004,13798.502129999997,795.9319399999999,354593.33311999997,14594.434070000001,14262.767549390957,-18717.157108020954,13644.866042588088,0.03567276224131112,32362.023150609042,0.08065942495939624,0.08065942495939624,2.7,75.31,0.11,2.42,-0.22,1.8,367,4,-0.27,0.1,-0.12,-0.21,0.46,1.22,1.06,62.1,88.5,53.63750000000001,21.672499999999992,20057,East,4238792.099999969,5084226.979999963,2575593.2000000053,5452.320000000007,4238792.099999969,5084226.979999963,2575593.2000000053,314637.0599999981,94.96991239665647,113.91183608540683,57.706029171241134,0.12215894069410542,94.96991239665647,113.91183608540683,57.706029171241134,7.0494266574059115,17.73618388232356,11.813570021633995,19.360736171857948,8.762948886837378,17.73618388232356,11.813570021633995,19.360736171857948,5.206598381920272,48.0,85.73,18.2,-46.7,48.0,85.73,18.2,0.0,187.0,190.05,153.0,47.2,187.0,190.05,153.0,47.2
2005-07-01,401218.12382000004,13798.502129999997,795.9319399999999,354593.33311999997,14594.434070000001,14262.767549390957,-18717.157108020954,13644.866042588088,0.03567276224131112,32362.023150609042,0.08065942495939624,0.08065942495939624,2.7,75.31,0.11,2.42,-0.22,1.8,367,4,-0.27,0.1,-0.12,-0.21,0.46,1.22,1.06,62.1,88.5,53.63750000000001,21.672499999999992,20057,West,4183785.900000007,4580335.999999971,1423279.179999996,671843.7599999945,4183785.900000007,4580335.999999971,1423279.179999996,718002.0399999941,93.76901474741152,102.65668564256514,31.89921511497593,15.05768434264186,93.76901474741152,102.65668564256514,31.89921511497593,16.092205836209462,21.31393757877496,16.99467113781089,16.104613416788336,8.75535667622776,21.31393757877496,16.99467113781089,16.104613416788336,6.665607050536829,27.3,51.07,6.49,-78.4,27.3,51.07,6.49,0.01,189.0,194.89,152.0,44.0,189.0,194.89,152.0,78.4
2005-08-01,403843.68663,13837.379539999998,803.8234199999999,361591.23801,14641.202959999997,14371.519706904559,-8779.653997780439,19101.274915315003,0.048349820124215466,27880.928913095446,0.06903891242118103,0.06903891242118103,2.99,73.2,0.37,2.44,0.81,2.04,346,8,1.05,0.48,0.58,0.06,0.16,1.22,1.21,60.46,85.95,53.63750000000001,19.562499999999993,20058,East,4209799.199999998,4906433.370000013,2335178.8800000176,49842.35999999989,4212320.399999999,4906433.370000013,2336197.26000002,266789.7000000014,94.32032800842423,109.92837967423237,52.31955907064321,1.1167154347679942,94.37681536083164,109.92837967423237,52.34237582058164,5.9774090919275285,20.082581025308077,15.02539353326249,14.552126228717894,7.748271023338628,19.81541873851181,15.02539353326249,14.469840326514824,5.054954516927562,-115.0,36.1,-59.4,-129.0,16.3,36.1,1.59,0.0,227.0,282.14,230.0,102.0,227.0,282.14,230.0,129.0
2005-08-01,403843.68663,13837.379539999998,803.8234199999999,361591.23801,14641.202959999997,14371.519706904559,-8779.653997780439,19101.274915315003,0.048349820124215466,27880.928913095446,0.06903891242118103,0.06903891242118103,2.99,73.2,0.37,2.44,0.81,2.04,346,8,1.05,0.48,0.58,0.06,0.16,1.22,1.21,60.46,85.95,53.63750000000001,19.562499999999993,20058,West,4115611.4000000036,4413919.400000028,1215222.819999995,700262.8700000029,4115611.4000000036,4413919.400000028,1215278.2599999944,727544.470000004,92.84660365014558,99.57631691745503,27.414957475127917,15.797659891262727,92.84660365014558,99.57631691745503,27.416208180115827,16.41312225054716,20.23275234890764,18.203653965203785,12.794524691742039,7.219318825830787,20.23275234890764,18.203653965203785,12.791844391177484,5.6827452075477805,14.7,45.43,-12.2,-61.5,14.7,45.43,0.02,0.01,163.0,239.68,201.0,84.3,163.0,239.68,201.0,84.3
2005-09-01,349166.5825099999,11795.38058,691.7455799999999,330005.21528,12487.12616,12206.588086725273,17300.392865662372,24255.1720089371,0.0661865151261538,6954.77914327473,0.019918226690767434,0.019918226690767434,1.94,67.37,-0.79,1.4,-2.38,0.11,211,42,-1.19,-0.26,-0.34,-0.16,-0.03,0.71,0.96,53.91,80.83,53.63750000000001,13.732499999999995,20059,East,3886940.499999973,4616432.869999976,2297465.74,58090.379999999815,3887103.0999999726,4616432.869999976,2297736.34,203500.9600000002,90.24495600287834,107.18192914025623,53.34136054421768,1.3487121264888162,90.24873116482023,107.18192914025623,53.347643193796294,4.724779085695715,19.550603449334773,14.727841456511412,17.119559961568555,6.189576142763254,19.53316888049661,14.727841456511412,17.09997158157179,4.219699485086508,-51.7,54.82,-71.8,-125.0,13.2,54.82,6.14,0.0,185.0,229.49,219.0,80.8,185.0,229.49,219.0,125.0
2005-09-01,349166.5825099999,11795.38058,691.7455799999999,330005.21528,12487.12616,12206.588086725273,17300.392865662372,24255.1720089371,0.0661865151261538,6954.77914327473,0.019918226690767434,0.019918226690767434,1.94,67.37,-0.79,1.4,-2.38,0.11,211,42,-1.19,-0.26,-0.34,-0.16,-0.03,0.71,0.96,53.91,80.83,53.63750000000001,13.732499999999995,20059,West,3859023.700000013,4124088.709999976,1077176.459999999,685260.430000001,3859023.700000013,4124088.709999976,1077177.179999999,700867.529999999,89.358210994304,95.495964201361,24.942723567822885,15.867652248413858,89.358210994304,95.495964201361,24.94274023989253,16.229044829342822,22.132861517501826,19.59180115554075,10.851364462671297,6.074730951219853,22.132861517501826,19.59180115554075,10.85132613962626,5.030166928948116,19.0,31.76,-0.36,-63.5,19.0,31.76,0.36,0.02,167.0,185.91,182.0,46.6,167.0,185.91,182.0,63.5
